partition	cluster	cluster_length	samples
avg_clade-2x1.0	cluster_392811	13	USA/NY-CDC-VSX-A065357/2023|OQ748793.1|2023-03-27,USA/CO-CDC-LC1034006/2023|OQ748423.1|2023-03-24,USA/CA-CDC-QDX48464022/2023|OQ783497.1|2023-03-24,USA/IL-CDC-LC1024413/2023|OQ642825.1|2023-03-02,USA/MI-CDC-QDX47973884/2023|OQ712933.1|2023-03-14,USA/MI-CDC-LC1028658/2023|OQ681748.1|2023-03-09,USA/CA-CDC-QDX47870345/2023|OQ704994.1|2023-03-10,USA/WA-CDC-UW23032824297/2023|OQ833531.1|2023-03-28,USA/MI-CDC-VSX-A065411/2023|OQ748810.1|2023-03-27,USA/MI-CDC-QDX48316658/2023|OQ782967.1|2023-03-23,USA/WA-CDC-LC1035427/2023|OQ808410.1|2023-03-29,USA/MI-CDC-QDX47644553/2023|OQ684245.1|2023-03-07,USA/LA-CDC-LC1033802/2023|OQ748217.1|2023-03-16
avg_clade-2x1.0	cluster_341646	4	England/PHEC-YYEMA5U/2023|2023-03-01,England/PHEC-YYEO6OA/2023|2023-03-24,England/PHEP-YYG1CI6/2023|2023-03-31,England/PHEP-YYGTQNF/2023|2023-03-23
avg_clade-2x1.0	cluster_364442	1	USA/NY-CDC-QDX47594461/2023|OQ655920.1|2023-03-06
avg_clade-2x1.0	cluster_375142	1	USA/NC-CDC-QDX48496742/2023|OQ825518.1|2023-03-29
avg_clade-2x1.0	singleton_256212	1	USA/IL-CDC-QDX47595627/2023|OQ656012.1|2023-03-06
avg_clade-2x1.0	cluster_389769	2	USA/KY-CDC-LC1024912/2023|OQ642848.1|2023-03-02,USA/2023-0651/2023|OQ676618.1|2023-03-05
avg_clade-2x1.0	cluster_390986	43	USA/CA-CDC-QDX47870514/2023|OQ705356.1|2023-03-12,USA/0-30229-5/2023|OQ747202.1|2023-03-16,USA/2253149/2023|OQ781017.1|2023-03-11,USA/TX-CDC-QDX48043402/2023|OQ727996.1|2023-03-16,USA/PA-CDC-LC1034699/2023|OQ802642.1|2023-04-01,USA/FL-CDC-LC1034603/2023|OQ802332.1|2023-03-27,USA/KY-CDC-LC1028630/2023|OQ681686.1|2023-03-08,USA/MO-CDC-QDX48043537/2023|OQ713368.1|2023-03-17,USA/IL-CDC-QDX47418293/2023|OQ644093.1|2023-03-01,USA/CA-CDC-LC1025114/2023|OQ643086.1|2023-03-04,USA/NV-CDC-QDX47492658/2023|OQ654434.1|2023-03-02,USA/TX-CDC-QDX47418200/2023|OQ644018.1|2023-03-01,USA/CO-CDPHE-2103806520/2023|OQ758535.1|2023-03-03,USA/CO-CDC-LC1027144/2023|OQ660527.1|2023-03-01,USA/TX-CDC-QDX47594618/2023|OQ655617.1|2023-03-05,USA/TX-CDC-QDX47696518/2023|OQ684339.1|2023-03-08,USA/UT-UPHL-230417435232/2023|OQ848303.1|2023-03-29,USA/KY-CDC-LC1028938/2023|OQ699496.1|2023-03-13,USA/FL-CDC-QDX47920477/2023|OQ712824.1|2023-03-14,USA/MD-CDC-QDX48043184/2023|OQ713277.1|2023-03-16,USA/WA-CDC-UW23032755150/2023|OQ833498.1|2023-03-27,USA/WA-CDC-UW23032683201/2023|OQ833456.1|2023-03-26,USA/NV-CDC-QDX48316400/2023|OQ783375.1|2023-03-23,USA/UT-UPHL-230324852672/2023|OQ850683.1|2023-03-09,USA/FL-CDC-QDX47595421/2023|OQ655799.1|2023-03-06,USA/NJ-PHEL-V23008669/2023|OQ682468.1|2023-03-15,USA/WA-UW-23032927533/2023|OQ851696.1|2023-03-29,USA/FL-CDC-QDX47696777/2023|OQ684018.1|2023-03-06,USA/FL-CDC-QDX47595534/2023|OQ655760.1|2023-03-06,USA/VA-CDC-QDX48733688/2023|OQ828018.1|2023-04-04,USA/VA-CDC-VSX-A065253/2023|OQ748743.1|2023-03-25,USA/MD-CDC-QDX47492402/2023|OQ654720.1|2023-03-03,USA/CA-CDC-QDX48365820/2023|OQ782895.1|2023-03-23,USA/TN-CDC-QDX47696370/2023|OQ684193.1|2023-03-07,USA/NV-CDC-QDX48316380/2023|OQ783233.1|2023-03-21,USA/DC-CDC-LC1025450/2023|OQ643152.1|2023-03-04,USA/IL-CDC-QDX47973825/2023|OQ712842.1|2023-03-14,USA/IL-CDC-QDX47973824/2023|OQ712924.1|2023-03-14,USA/CA-CDC-QDX47870120/2023|OQ704755.1|2023-03-08,USA/AZ-CDC-LC1036342/2023|OQ852080.1|2023-03-30,USA/CO-CDPHE-2103806533/2023|OQ758627.1|2023-03-15,USA/IN-CDC-LC1024951/2023|OQ642756.1|2023-03-01,USA/CA-CDC-LC1022677/2023|OQ601454.1|2023-03-01
avg_clade-2x1.0	singleton_276649	1	USA/NJ-CDC-QDX47492289/2023|OQ654726.1|2023-03-03
avg_clade-2x1.0	cluster_392698	2	CHN/CZ-102/2023|C_AA006316.1|2023-03-10,CHN/DZ-12/2023|C_AA006346.1|2023-03-10
avg_clade-2x1.0	singleton_281439	1	USA/CA-CDC-QDX48637064/2023|OQ825798.1|2023-03-30
avg_clade-2x1.0	cluster_374883	1	England/BRBR-327002CE/2023|OX454680.1|2023-03-04
avg_clade-2x1.0	cluster_350459	2	USA/PA-BOL-M23015692/2023|OQ653453.1|2023-03-07,USA/PA-BOL-M23015285/2023|OQ653447.1|2023-03-04
avg_clade-2x1.0	cluster_402741	1	England/PHEP-YYGPAGH/2023|2023-03-07
avg_clade-2x1.0	cluster_403039	2	USA/MI-CDC-QDX47973856/2023|OQ712662.1|2023-03-10,USA/MI-CDC-QDX47772103/2023|OQ684500.1|2023-03-08
avg_clade-2x1.0	cluster_398471	2	USA/WV-CDC-LC1024913/2023|OQ642721.1|2023-03-01,USA/WV-CDC-LC1027065/2023|OQ660791.1|2023-03-05
avg_clade-2x1.0	cluster_398366	10	England/BRBR-327108AB/2023|OX462012.1|2023-03-24,England/BRBR-3270F177/2023|OX461433.1|2023-03-20,England/BRBR-32710A2D/2023|OX462385.1|2023-03-24,England/BRBR-32711C08/2023|OX461690.1|2023-03-23,England/BRBR-3270EC2C/2023|OX461742.1|2023-03-20,England/BRBR-327108AB/2023|2023-03-24,England/BRBR-32710A2D/2023|2023-03-24,England/BRBR-32711C08/2023|2023-03-23,England/BRBR-3270EC2C/2023|2023-03-20,England/BRBR-3270F177/2023|2023-03-20
avg_clade-2x1.0	cluster_394294	1	USA/MI-CDC-QDX47493184/2023|OQ654492.1|2023-03-02
avg_clade-2x1.0	cluster_348724	5	USA/IL-CDC-QDX48415413/2023|OQ783979.1|2023-03-27,USA/IL-RIPHL_121519_G/2023|OQ709987.1|2023-03-06,USA/IL-CDC-QDX47418763/2023|OQ644174.1|2023-03-01,USA/TN-CDC-VSX-A065116/2023|OQ691938.1|2023-03-18,USA/NY-CDC-QDX47820510/2023|OQ684155.1|2023-03-07
avg_clade-2x1.0	singleton_276658	1	USA/CA-CDC-QDX47542205/2023|OQ654650.1|2023-03-03
avg_clade-2x1.0	cluster_345452	2	USA/MA-CDCBI-CRSP_5QDO4BW5MXHTUPRD/2023|OQ641861.1|2023-03-06,USA/MA-CDCBI-CRSP_WVLLQ2MVOODMV2BD/2023|OQ642046.1|2023-03-05
avg_clade-2x1.0	cluster_398292	2	USA/NJ-CDC-QDX48144133/2023|OQ728658.1|2023-03-20,USA/PA-CDC-QDX48043157/2023|OQ713083.1|2023-03-15
avg_clade-2x1.0	cluster_390439	2	England/PHEC-YYE1CY8/2023|2023-04-03,England/PHEC-YYE1YED/2023|2023-04-02
avg_clade-2x1.0	cluster_352915	6	England/PHEP-YYG14IO/2023|2023-04-14,England/PHEP-YYG1H6H/2023|2023-04-02,England/PHEP-YYG1SJP/2023|2023-04-06,England/PHEP-YYG1JP1/2023|2023-03-30,England/PHEP-YYGT6J8/2023|2023-03-28,England/PHEP-YYGTRTO/2023|2023-03-25
avg_clade-2x1.0	cluster_350064	1	USA/MI-CDC-LC1028926/2023|OQ699380.1|2023-03-11
avg_clade-2x1.0	cluster_379534	1	USA/NY-CDC-QDX48043201/2023|OQ713068.1|2023-03-15
avg_clade-2x1.0	cluster_302513	3	USA/NJ-CDC-QDX48365423/2023|OQ783756.1|2023-03-26,USA/OR-CDC-LC1035436/2023|OQ808460.1|2023-03-30,USA/OR-CDC-LC1033832/2023|OQ748545.1|2023-03-27
avg_clade-2x1.0	cluster_349951	2	USA/FL-CDC-QDX47595361/2023|OQ655589.1|2023-03-05,USA/PA-CDC-QDX47594510/2023|OQ655942.1|2023-03-06
avg_clade-2x1.0	cluster_310815	1	England/BRBR-327077C8/2023|OX457587.1|2023-03-14
avg_clade-2x1.0	cluster_367728	1	USA/PA-CDC-LC1027478/2023|OQ660785.1|2023-03-05
avg_clade-2x1.0	cluster_390558	1	USA/DE-CDC-LC1030239/2023|OQ712100.1|2023-03-10
avg_clade-2x1.0	cluster_391039	2	CHN/XJCDCHT-007/2023|C_AA008854.1|2023-03-10,CHN/XJCDCHT-007/2023|C_AA002442.1|2023-03-10
avg_clade-2x1.0	cluster_388164	27	England/BRBR-32707063/2023|OX457595.1|2023-03-15,England/PLYM-327154FD/2023|OX461230.1|2023-03-28,England/PLYM-327154FD/2023|2023-03-28,England/BRBR-3270A525/2023|OX459268.1|2023-03-17,England/BRBR-3270A367/2023|OX459269.1|2023-03-17,England/BRBR-3270B384/2023|OX458907.1|2023-03-18,England/BRBR-3270B2F0/2023|OX458834.1|2023-03-18,England/BRBR-3270BABC/2023|OX459665.1|2023-03-17,England/BRBR-3270A525/2023|2023-03-17,England/BRBR-3270A367/2023|2023-03-17,England/BRBR-3270B25A/2023|OX458923.1|2023-03-18,England/BRBR-3270B384/2023|2023-03-18,England/BRBR-32707537/2023|OX458212.1|2023-03-15,England/BRBR-32707704/2023|OX457731.1|2023-03-14,England/BRBR-327078E3/2023|OX457746.1|2023-03-14,England/BRBR-32706D7C/2023|OX457546.1|2023-03-15,England/BRBR-32706F76/2023|OX457751.1|2023-03-15,England/BRBR-327072F4/2023|OX457907.1|2023-03-15,England/BRBR-3270743A/2023|OX458238.1|2023-03-14,England/BRBR-3270777D/2023|OX457611.1|2023-03-14,England/BRBR-327078C5/2023|OX457749.1|2023-03-15,England/BRBR-3270BA25/2023|OX459574.1|2023-03-17,England/BRBR-32707F39/2023|OX457953.1|2023-03-14,England/PHEC-YYEUYRJ/2023|2023-04-05,England/BRBR-32707801/2023|OX457967.1|2023-03-15,England/PHEC-YYEPRUU/2023|2023-03-13,England/PHEC-YYEKD5K/2023|2023-03-02
avg_clade-2x1.0	cluster_339394	1	Switzerland/TI-SNRCI-HUG-40977564/2023|OX464016.1|2023-03-20
avg_clade-2x1.0	cluster_392436	2	England/BRBR-32712E4D/2023|OX462356.1|2023-03-26,England/PHEP-YYGUY9W/2023|2023-04-10
avg_clade-2x1.0	cluster_346469	2	USA/IL-RIPHL_121507_G/2023|OQ709977.1|2023-03-04,USA/IL-RIPHL_121523_G/2023|OQ709991.1|2023-03-06
avg_clade-2x1.0	cluster_350124	3	USA/NY-CDC-QDX47492912/2023|OQ654179.1|2023-03-01,USA/IL-RIPHL_61961_G/2023|OQ787643.1|2023-03-01,USA/NY-CDC-QDX47492894/2023|OQ654474.1|2023-03-02
avg_clade-2x1.0	cluster_399572	3	USA/NV-CDC-QDX48193037/2023|OQ782289.1|2023-03-20,England/PHEC-YYEOY4N/2023|2023-03-19,England/PHEC-YYEOJHI/2023|2023-03-17
