strain	date	iso_year	iso_week_nr	iso_week	S1_mutations	clade_membership	country	country_exposure	division	division_exposure	emerging_lineage	lineage	mutational_fitness	recency	region	region_exposure	author	accession	Health_region	location	originating_lab	submitting_lab	logistic_growth	Representative_sampling
Portugal/PT26849/2022	2022-01-24	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1.1	1.01	One week ago	Europe	Europe	INSA		ALGARVE	Tavira	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.05	Weekly
Portugal/PT27214/2022	2022-01-31	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1.1	1.01	3-7 days ago	Europe	Europe	INSA		ALGARVE	Faro	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.05	Weekly
Portugal/PT26459/2022	2022-01-23	2022	3	2022W03	28.00	21K (Omicron)	Portugal	Portugal	Lisboa	Lisboa	B.1.1.529 (Omicron)	BA.1.1	0.92	One week ago	Europe	Europe	INSA		LX V TEJO	Arruda dos Vinhos	H Vila Franca Xira	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.05	Weekly
Portugal/PT27941/2022	2022-02-06	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Lisboa	Lisboa	B.1.1.529 (Omicron)	BA.1.1	0.92	New	Europe	Europe	INSA		LX V TEJO	Odivelas	CHULN - H Santa Maria	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.05	Weekly
Portugal/PT26748/2022	2022-01-24	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Coimbra	Coimbra	B.1.1.529 (Omicron)	BA.1.1	0.92	One week ago	Europe	Europe	INSA		CENTRO	Soure	Avelab	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.05	Weekly
Portugal/PT27622/2022	2022-02-06	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Lisboa	Lisboa	B.1.1.529 (Omicron)	BA.1.1	0.92	New	Europe	Europe	INSA		LX V TEJO	Vila Franca de Xira	H Vila Franca Xira	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.05	Weekly
Portugal/PT27930/2022	2022-02-03	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Viseu	Viseu	B.1.1.529 (Omicron)	BA.1.1	0.92	New	Europe	Europe	INSA		CENTRO	Viseu	CH Tondela Viseu	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.05	Weekly
Portugal/PT27846/2022	2022-02-08	2022	6	2022W06	28.00	21K (Omicron)	Portugal	Portugal	Santarem	Santarem	B.1.1.529 (Omicron)	BA.1.1	0.92	New	Europe	Europe	INSA		LX V TEJO	Santarem	H Santarem	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.05	Weekly
Portugal/PT27982/2022	2022-02-07	2022	6	2022W06	29.00	21K (Omicron)	Portugal	Portugal	Acores	Acores	B.1.1.529 (Omicron)	BA.1.1	0.93	New	Europe	Europe	INSA		ACORES-RA	Angra do Heroismo	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.05	Weekly
Portugal/PT27886/2022	2022-02-07	2022	6	2022W06	28.00	21K (Omicron)	Portugal	Portugal	Porto	Porto	B.1.1.529 (Omicron)	BA.1.1	0.92	New	Europe	Europe	INSA		NORTE	Porto	CH Porto - H Sto Antonio	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.05	Weekly
Portugal/PT26826/2022	2022-01-23	2022	3	2022W03	28.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1.1	0.92	One week ago	Europe	Europe	INSA		ALGARVE	Loule	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.05	Weekly
Portugal/PT27276/2022	2022-01-30	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Braga	Braga	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		NORTE	Vizela	H Guimaraes	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.05	Weekly
Portugal/PT26152/2022	2022-01-16	2022	2	2022W02	28.00	21K (Omicron)	Portugal	Portugal	Vila Real	Vila Real	B.1.1.529 (Omicron)	BA.1.1	0.92	One month ago	Europe	Europe	INSA		NORTE	Vila Real	CHTMAD - Vila Real	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.05	Weekly
Portugal/PT28036/2022	2022-02-07	2022	6	2022W06	28.00	21K (Omicron)	Portugal	Portugal	Braga	Braga	B.1.1.529 (Omicron)	BA.1.1	0.92	New	Europe	Europe	INSA		NORTE	Fafe	H Guimaraes	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.05	Weekly
Portugal/PT25566/2022	2022-01-10	2022	2	2022W02	28.00	21K (Omicron)	Portugal	Portugal	Porto	Porto	B.1.1.529 (Omicron)	BA.1.1	0.92	One month ago	Europe	Europe	INSA		NORTE	Gondomar	CH Porto - H Sto Antonio	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.05	Weekly
Portugal/PT27949/2022	2022-02-08	2022	6	2022W06	28.00	21K (Omicron)	Portugal	Portugal	Lisboa	Lisboa	B.1.1.529 (Omicron)	BA.1.1	0.92	New	Europe	Europe	INSA		LX V TEJO	Lisboa	CHULN - H Santa Maria	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.05	Weekly
Portugal/PT27691/2022	2022-02-08	2022	6	2022W06	28.00	21K (Omicron)	Portugal	Portugal	Lisboa	Lisboa	B.1.1.529 (Omicron)	BA.1.1	0.91	New	Europe	Europe	INSA		LX V TEJO	Lisboa	CHLC	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.50	Weekly
Portugal/PT26504/2022	2022-01-25	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Lisboa	Lisboa	B.1.1.529 (Omicron)	BA.1.1	0.92	One week ago	Europe	Europe	INSA		LX V TEJO	Lisboa	CHLC	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.31	Weekly
Portugal/PT26110/2022	2022-01-16	2022	2	2022W02	28.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1.1	0.92	One month ago	Europe	Europe	INSA		ALGARVE	Silves	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.28	Weekly
Portugal/PT26852/2022	2022-01-24	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1.1	0.92	One week ago	Europe	Europe	INSA		ALGARVE	Lagos	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.28	Weekly
Portugal/PT27221/2022	2022-01-31	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		ALGARVE	Vila Real de Santo Antonio	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.28	Weekly
Portugal/PT27741/2022	2022-02-07	2022	6	2022W06	28.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1.1	0.92	New	Europe	Europe	INSA		ALGARVE	Vila Real de Santo Antonio	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.28	Weekly
Portugal/PT25705/2022	2022-01-10	2022	2	2022W02	28.00	21K (Omicron)	Portugal	Portugal	Santarem	Santarem	B.1.1.529 (Omicron)	BA.1.1	0.92	One month ago	Europe	Europe	INSA		LX V TEJO	Tomar	H Vila Franca Xira	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.06	Weekly
Portugal/PT27800/2022	2022-02-06	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Vila Real	Vila Real	B.1.1.529 (Omicron)	BA.1.1	0.92	New	Europe	Europe	INSA		NORTE	Vila Real	CHTMAD	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27226/2022	2022-02-01	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		ALGARVE	Faro	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27096/2022	2022-02-01	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Santarem	Santarem	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		LX V TEJO	Santarem	H Santarem	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26906/2022	2022-01-24	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Lisboa	Lisboa	B.1.1.529 (Omicron)	BA.1.1	0.93	One week ago	Europe	Europe	INSA		LX V TEJO	Lisboa	CHULN - H Santa Maria	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26625/2022	2022-01-24	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Aveiro	Aveiro	B.1.1.529 (Omicron)	BA.1.1	0.92	One week ago	Europe	Europe	INSA		NORTE	Santa Maria da Feira	CHEDV	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26821/2022	2022-01-23	2022	3	2022W03	28.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1.1	0.92	One week ago	Europe	Europe	INSA		ALGARVE	Portimao	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27873/2022	2022-02-08	2022	6	2022W06	27.00	21K (Omicron)	Portugal	Portugal	Coimbra	Coimbra	B.1.1.529 (Omicron)	BA.1	0.91	New	Europe	Europe	INSA		CENTRO	Coimbra	Avelab	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26779/2022	2022-01-23	2022	3	2022W03	28.00	21K (Omicron)	Portugal	Portugal	Acores	Acores	B.1.1.529 (Omicron)	BA.1.1	0.92	One week ago	Europe	Europe	INSA		ACORES-RA	Praia da Vitoria	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26509/2022	2022-01-23	2022	3	2022W03	28.00	21K (Omicron)	Portugal	Portugal	Beja	Beja	B.1.1.529 (Omicron)	BA.1.1	0.92	One week ago	Europe	Europe	INSA		ALENTEJO	Beja	ABC Algarve	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27799/2022	2022-02-06	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Vila Real	Vila Real	B.1.1.529 (Omicron)	BA.1.1	0.92	New	Europe	Europe	INSA		NORTE	Vila Real	CHTMAD	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27983/2022	2022-02-06	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Beja	Beja	B.1.1.529 (Omicron)	BA.1	0.92	New	Europe	Europe	INSA		ALENTEJO	Beja	ABC Algarve	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27984/2022	2022-02-06	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Beja	Beja	B.1.1.529 (Omicron)	BA.1.1	0.92	New	Europe	Europe	INSA		ALENTEJO	Beja	ABC Algarve	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT25506/2022	2022-01-11	2022	2	2022W02	28.00	21K (Omicron)	Portugal	Portugal	Braga	Braga	B.1.1.529 (Omicron)	BA.1.1	0.92	One month ago	Europe	Europe	INSA		NORTE	Guimaraes	H Guimaraes	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27373/2022	2022-01-31	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Viseu	Viseu	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		CENTRO	Tabuaco	CH Tondela Viseu	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27328/2022	2022-01-31	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Braga	Braga	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		NORTE	Braga	H Braga	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27374/2022	2022-01-31	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Viseu	Viseu	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		CENTRO	Nelas	CH Tondela Viseu	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27093/2022	2022-02-01	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Santarem	Santarem	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		LX V TEJO	Almeirim	H Santarem	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27500/2022	2022-01-31	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Acores	Acores	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		ACORES-RA	Praia da Vitoria	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27299/2022	2022-01-31	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Braganca	Braganca	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		NORTE	Macedo de Cavaleiros	ULSNE - Braganca	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27099/2022	2022-01-31	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Coimbra	Coimbra	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		CENTRO	Cantanhede	LAC UCoimbra	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27111/2022	2022-01-31	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Coimbra	Coimbra	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		CENTRO	Coimbra	LAC UCoimbra	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27250/2022	2022-02-01	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Viseu	Viseu	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		CENTRO	Tarouca	CHTMAD	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27486/2022	2022-01-30	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Acores	Acores	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		ACORES-RA	Praia da Vitoria	SEEBMO	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26858/2022	2022-01-25	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1.1	0.92	One week ago	Europe	Europe	INSA		ALGARVE	Lagoa Algarve	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27948/2022	2022-02-08	2022	6	2022W06	28.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1.1	0.92	New	Europe	Europe	INSA		ALGARVE	Faro	CHULN - H Santa Maria	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26689/2022	2022-01-25	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Guarda	Guarda	B.1.1.529 (Omicron)	BA.1.1	0.92	One week ago	Europe	Europe	INSA		CENTRO	Almeida	ULS Guarda	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26741/2022	2022-01-25	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Leiria	Leiria	B.1.1.529 (Omicron)	BA.1.1	0.92	One week ago	Europe	Europe	INSA		CENTRO	Leiria	Labeto - CAB - Leiria	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26548/2022	2022-01-25	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Beja	Beja	B.1.1.529 (Omicron)	BA.1.1	0.92	One week ago	Europe	Europe	INSA		ALENTEJO	Beja	ABC Algarve	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27031/2022	2022-01-31	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Beja	Beja	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		ALENTEJO	Beja	ABC Algarve	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27595/2022	2022-02-07	2022	6	2022W06	28.00	21K (Omicron)	Portugal	Portugal	Beja	Beja	B.1.1.529 (Omicron)	BA.1.1	0.92	New	Europe	Europe	INSA		ALENTEJO	Odemira	ULS Litoral Alentejano	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26715/2022	2022-01-19	2022	3	2022W03	28.00	21K (Omicron)	Portugal	Portugal	Viseu	Viseu	B.1.1.529 (Omicron)	BA.1.1	0.92	One week ago	Europe	Europe	INSA		CENTRO	Viseu	CH Tondela Viseu	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26264/2022	2022-01-17	2022	3	2022W03	28.00	21K (Omicron)	Portugal	Portugal	Braganca	Braganca	B.1.1.529 (Omicron)	BA.1.1	0.92	One month ago	Europe	Europe	INSA		NORTE	Braganca	ULSNE - Braganca	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT25729/2022	2022-01-10	2022	2	2022W02	28.00	21K (Omicron)	Portugal	Portugal	Aveiro	Aveiro	B.1.1.529 (Omicron)	BA.1.1	0.92	One month ago	Europe	Europe	INSA		CENTRO	Albergaria-a-Velha	Avelab	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT25351/2022	2022-01-10	2022	2	2022W02	28.00	21K (Omicron)	Portugal	Portugal	Coimbra	Coimbra	B.1.1.529 (Omicron)	BA.1.1	0.92	One month ago	Europe	Europe	INSA		CENTRO	Coimbra	LAC UCoimbra	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26189/2022	2022-01-13	2022	2	2022W02	28.00	21K (Omicron)	Portugal	Portugal	Guarda	Guarda	B.1.1.529 (Omicron)	BA.1.1	0.92	One month ago	Europe	Europe	INSA		CENTRO	Aguiar da Beira	CH Tondela Viseu	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26385/2022	2022-01-17	2022	3	2022W03	28.00	21K (Omicron)	Portugal	Portugal	Madeira	Madeira	B.1.1.529 (Omicron)	BA.1.1	0.92	One month ago	Europe	Europe	INSA		MADEIRA-RA	Funchal	SESARAM	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT25963/2022	2022-01-16	2022	2	2022W02	28.00	21K (Omicron)	Portugal	Portugal	Evora	Evora	B.1.1.529 (Omicron)	BA.1.1	0.92	One month ago	Europe	Europe	INSA		ALENTEJO	Alandroal	H Evora	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26865/2022	2022-01-25	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1.1	0.92	One week ago	Europe	Europe	INSA		ALGARVE	Portimao	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26402/2022	2022-01-18	2022	3	2022W03	28.00	21K (Omicron)	Portugal	Portugal	Evora	Evora	B.1.1.529 (Omicron)	BA.1.1	0.92	One month ago	Europe	Europe	INSA		ALENTEJO	Evora	ADR Evora	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27212/2022	2022-01-31	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		ALGARVE	Loule	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26181/2022	2022-01-18	2022	3	2022W03	28.00	21K (Omicron)	Portugal	Portugal	Guarda	Guarda	B.1.1.529 (Omicron)	BA.1.1	0.92	One month ago	Europe	Europe	INSA		CENTRO	Meda	ULS Guarda	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26328/2022	2022-01-16	2022	2	2022W02	28.00	21K (Omicron)	Portugal	Portugal	Aveiro	Aveiro	B.1.1.529 (Omicron)	BA.1.1	0.92	One month ago	Europe	Europe	INSA		NORTE	Santa Maria da Feira	CHEDV	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27073/2022	2022-01-31	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Evora	Evora	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		ALENTEJO	Evora	H Evora	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26850/2022	2022-01-24	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1.1	0.92	One week ago	Europe	Europe	INSA		ALGARVE	Lagos	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27508/2022	2022-01-28	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		ALGARVE	Lagoa Algarve	UNILABS	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27083/2022	2022-01-30	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Santarem	Santarem	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		LX V TEJO	Cartaxo	H Santarem	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT25613/2022	2022-01-11	2022	2	2022W02	28.00	21K (Omicron)	Portugal	Portugal	Beja	Beja	B.1.1.529 (Omicron)	BA.1.1	0.92	One month ago	Europe	Europe	INSA		ALENTEJO	Beja	ABC Algarve	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27009/2022	2022-01-30	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Beja	Beja	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		ALENTEJO	Ferreira do Alentejo	ABC Algarve	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26883/2022	2022-01-23	2022	3	2022W03	28.00	21K (Omicron)	Portugal	Portugal	Porto	Porto	B.1.1.529 (Omicron)	BA.1.1	0.92	One week ago	Europe	Europe	INSA		NORTE	Gondomar	CHU Sao Joao, Porto	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27992/2022	2022-02-06	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Beja	Beja	B.1.1.529 (Omicron)	BA.1.1	0.92	New	Europe	Europe	INSA		ALENTEJO	Beja	ABC Algarve	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27879/2022	2022-02-06	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Porto	Porto	B.1.1.529 (Omicron)	BA.1.1	0.92	New	Europe	Europe	INSA		NORTE	Porto	CH Porto - H Sto Antonio	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26879/2022	2022-01-24	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Braganca	Braganca	B.1.1.529 (Omicron)	BA.1.1	0.92	One week ago	Europe	Europe	INSA		NORTE	Macedo de Cavaleiros	ULSNE - Braganca	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT27010/2022	2022-01-30	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Beja	Beja	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		ALENTEJO	Ferreira do Alentejo	ABC Algarve	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	7.26	Weekly
Portugal/PT26237/2022	2022-01-16	2022	2	2022W02	28.00	21K (Omicron)	Portugal	Portugal	Acores	Acores	B.1.1.529 (Omicron)	BA.1.1	0.95	One month ago	Europe	Europe	INSA		ACORES-RA	Ponta Delgada	H Divino Espirito Santo - Ponta Delgada	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.90	Weekly
Portugal/PT26239/2022	2022-01-16	2022	2	2022W02	28.00	21K (Omicron)	Portugal	Portugal	Acores	Acores	B.1.1.529 (Omicron)	BA.1.1	0.92	One month ago	Europe	Europe	INSA		ACORES-RA	Nordeste	H Divino Espirito Santo - Ponta Delgada	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.90	Weekly
Portugal/PT27229/2022	2022-02-01	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1.1	0.92	3-7 days ago	Europe	Europe	INSA		ALGARVE	Albufeira	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	8.90	Weekly
